product_id,gender,masterCategory,subCategory,articleType,baseColour,season,productDisplayName,quantity
54969,Men,Free Items,Free Gifts,Free Gifts,Black,Spring,Rasasi Men Dynamic Energy Deo,40
17232,Men,Apparel,Topwear,Tshirts,Grey,Fall,U.S. Polo Assn. Men Stripes Steel Grey Polo Tshirt,55
12572,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,Tantra Men Navy Blue Printed T-shirt,31
26747,Men,Personal Care,Fragrance,Deodorant,Blue,Spring,Reebok Men Reegame Deo,45
3125,Men,Apparel,Topwear,Tshirts,Black,Summer,Inkfruit Men's Star War Black T-shirt,32
42202,Women,Apparel,Topwear,Tops,Mustard,Summer,Sepia Women Mustard Top,40
18048,Women,Accessories,Wallets,Wallets,Grey,Winter,Lino Perros Women Sequin Grey Wallet,27
7585,Men,Apparel,Topwear,Tshirts,Black,Summer,Nike Men's As Drip Swoosh Black T-shirt,41
35350,Women,Footwear,Shoes,Heels,Pink,Summer,Senorita Women Pink Wedges,52
3919,Men,Apparel,Bottomwear,Track Pants,Black,Summer,Urban Yoga Men's Yoga Black Track Pant,53
23235,Women,Apparel,Topwear,Kurtas,Rust,Fall,Aneri Women Printed Rust Kurta,33
6457,Women,Footwear,Flip Flops,Flip Flops,Blue,Summer,Lotto Women's Flora Blue Flip Flop,41
34282,Women,Apparel,Topwear,Dupatta,Pink,Summer,Fabindia Women Pink Dupatta,35
37407,Women,Accessories,Bags,Handbags,Lavender,Summer,Murcia Women Denim Print Lavender Handbag,54
53142,Women,Footwear,Shoes,Heels,Gold,Winter,Catwalk Women Golden Sandals,60
21562,Women,Accessories,Bags,Handbags,Purple,Winter,Kiara Women Front Pocket Purple Handbag,33
32949,Men,Footwear,Shoes,Casual Shoes,White,Summer,ADIDAS Neo Men Derby White Shoes,36
4300,Men,Apparel,Topwear,Tshirts,Green,Summer,Tantra Men's Guitar Gods Green T-shirt,35
10225,Women,Accessories,Bags,Handbags,Beige,Winter,Murcia Women Hahk Beige Handbags,45
32175,Women,Footwear,Shoes,Sports Shoes,Black,Summer,ADIDAS Women Core 50 Black Sports Shoes,40
2493,Men,Apparel,Topwear,Tshirts,White,Fall,Puma Men's White Polo T-shirt,23
54703,Women,Apparel,Apparel Set,Kurta Sets,Black,Fall,Shree Women Black & Pink Salwar Suit with Dupatta,59
12116,Women,Apparel,Topwear,Kurtas,Orange,Fall,Aurelia Women Solid Orange Kurtas,51
26323,Men,Apparel,Bottomwear,Tracksuits,Navy Blue,Fall,Proline Men Navy Tracksuit,43
17464,Women,Apparel,Innerwear,Bra,Pink,Summer,Beyouty Women Zena BR 01 Pink Bra,48
47314,Women,Accessories,Bags,Mobile Pouch,Blue,Summer,Baggit Women Blue Kamaal Excel Mobile Pouch,29
6033,Men,Apparel,Topwear,Tshirts,Black,Summer,UCB Men's VNeck With Contrast Logo Black T-shirt,33
51271,Girls,Accessories,Watches,Watches,White,Winter,Hop Scotch Girls White and Pink Digital Watch,38
8995,Unisex,Footwear,Shoes,Casual Shoes,White,Fall,Puma Unisex Benecio Mid leather White Casual Shoes,42
22783,Women,Apparel,Topwear,Kurtas,Purple,Summer,BIBA Women Printed Purple Kurta,25
15333,Men,Apparel,Bottomwear,Shorts,Black,Winter,Nike Men Solid Black Shorts,43
4764,Men,Apparel,Topwear,Tshirts,White,Summer,ADIDAS Men's White Polo T-shirt,49
53526,Women,Apparel,Innerwear,Briefs,Black,Winter,Amante Women Black Lace Briefs PCFR21,47
11793,Women,Apparel,Topwear,Kurtas,Pink,Fall,Vishudh Women Pink Pigment Printed Kurta,55
56054,Women,Personal Care,Lips,Lip Gloss,Red,Spring,Colorbar Extra Durable Siren Lip Color 018,54
57186,Women,Apparel,Topwear,Tunics,Pink,Summer,Elle Women Multi Coloured Tunic,29
10641,Men,Apparel,Topwear,Tshirts,Red,Fall,Doodle Boy D Print Red T-shirt,55
24474,Women,Footwear,Shoes,Heels,Black,Winter,Inc.5 Women Black Casual Sandals,34
40131,Boys,Apparel,Topwear,Shirts,White,Summer,Gini and Jony Boys Customised White Shirt,29
21334,Men,Accessories,Eyewear,Sunglasses,Black,Winter,Louis Philippe Men Black Frame Sunglasses,47
5484,Men,Footwear,Shoes,Sports Shoes,White,Summer,Nike Men's City Court White Blue Shoe,39
25794,Men,Apparel,Topwear,Suspenders,Navy Blue,Summer,Arrow Men Navy Blue Suspenders,20
32723,Women,Accessories,Bags,Clutches,Maroon,Summer,Fabindia Women Maroon & Black Brocade Clutch,54
40303,Unisex,Footwear,Sandal,Sandals,White,Winter,Warner Bros Kids Unisex White Sandals,59
10473,Men,Apparel,Topwear,Shirts,Grey,Fall,Flying Machine Men FS Solid Grey Shirts,28
24646,Men,Accessories,Cufflinks,Cufflinks,Blue,Summer,Reid & Taylor Men Blue Silk Knot Cufflinks,51
43586,Girls,Apparel,Dress,Dresses,Blue,Summer,Gini and Jony Girls Blue Saloppette,41
30074,Women,Accessories,Watches,Watches,Blue,Winter,Ed Hardy Women White Dial Watch,57
9249,Men,Apparel,Topwear,Shirts,Cream,Fall,Mark Taylor Men Solid Cream Shirts,27
3773,Men,Apparel,Topwear,Tshirts,Pink,Summer,Status Quo Men's Pink Polo T-shirt,41
12324,Men,Apparel,Topwear,Shirts,Navy Blue,Winter,Genesis Navy Formal Shirt,22
47126,Women,Accessories,Bags,Handbags,Orange,Summer,Be For Bag Women Orange And Black Tote Bag,37
6201,Men,Footwear,Shoes,Casual Shoes,Black,Winter,Skechers Men Black Shoes,47
17656,Women,Footwear,Shoes,Heels,Beige,Winter,Catwalk Women Pumps Beige Peep Toes,55
50191,Women,Apparel,Innerwear,Camisoles,Black,Winter,Hanes Women Black Cotton - Stretch Camisole,49
16784,Unisex,Accessories,Watches,Watches,Black,Winter,ADIDAS Originals Unisex Black Dial Chronograph Watch ADH2584,56
49880,Women,Accessories,Watches,Watches,Gold,Winter,Q&Q Women Golden  Analog Watch,30
35506,Men,Footwear,Sandal,Sandals,Grey,Winter,Bata Men Hummer Grey Sandals,40
19390,Men,Apparel,Topwear,Tshirts,White,Summer,ADIDAS Men Printed White Tshirt,53
12778,Women,Apparel,Topwear,Kurtas,Black,Fall,Mother Earth Women Collt Organic Cotton Black Kurtas,26
23803,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,Clarks Men Brown Leather Formal Shoes,56
55883,Women,Personal Care,Nails,Nail Polish,Pink,Spring,Colorbar Exclusive Nail Lacquer 44,35
42834,Women,Accessories,Bags,Handbags,Grey,Summer,French Connection Women Grey & Brown Handbag,31
54951,Men,Apparel,Topwear,Tshirts,Red,Summer,Do u speak green Men Red T-shirt,63
10813,Men,Apparel,Topwear,Shirts,Black,Fall,Wrangler Men Dirt Rider Check Black Shirts,43
53348,Men,Apparel,Innerwear,Boxers,Blue,Summer,Smugglerz Men Blue and White Check Boxers,50
59672,Women,Apparel,Topwear,Lehenga Choli,Brown,Fall,FNF Brown & Gold Bridal Collection Lehenga Choli,67
38645,Men,Apparel,Topwear,Tshirts,White,Summer,Nike Men White Jdi City T-Shirt,25
4936,Women,Apparel,Dress,Dresses,Black,Summer,Gini and Jony Girl's Veata White Black Pink Infants Kidswear,34
20488,Women,Accessories,Bags,Handbags,Black,Winter,Baggit Women Black Ishqiya Taj Handbag,30
4338,Men,Footwear,Shoes,Sports Shoes,Black,Summer,Fila Men's Leonard Black Shoe,44
45823,Women,Footwear,Shoes,Heels,Orange,Summer,Senorita Women Orange Flats,73
13498,Men,Apparel,Topwear,Tshirts,Blue,Fall,Chimp Men Bai Cycle Blue Tshirts,34
3921,Men,Apparel,Bottomwear,Track Pants,Black,Summer,Urban Yoga Men's Bottom Black Track Pant,50
17038,Men,Footwear,Shoes,Casual Shoes,White,Summer,Gas Men Draw Casual Shoe,25
59024,Women,Footwear,Shoes,Heels,Brown,Winter,Carlton London Women Brown Flats,46
40935,Girls,Apparel,Topwear,Tops,White,Summer,Gini and Jony Girls Core White Top,32
57982,Women,Apparel,Topwear,Tops,Black,Fall,Latin Quarters Women Black Top,50
21902,Women,Apparel,Topwear,Kurtas,Blue,Fall,BIBA Women Printed Sea Blue Kurta,41
32529,Men,Personal Care,Fragrance,Deodorant,Red,Spring,Tonino Lamborghini Men Feroce Deo,75
6837,Unisex,Accessories,Shoe Accessories,Shoe Accessories,Black,Summer,Timberland Unisex Boot Sauce Brown Shoe Accessories,24
18414,Women,Footwear,Shoes,Sports Shoes,Grey,Fall,Skechers Women Shape-Ups Grey Shoe,31
9043,Men,Footwear,Shoes,Formal Shoes,Black,Winter,Buckaroo Men Arena Black Formal Shoes,35
3579,Women,Footwear,Shoes,Sports Shoes,White,Summer,ADIDAS Women White Turquoise Shoe,53
8191,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,Locomotive Men Solid Poplin Lam Navy Blue Shirts,25
23669,Men,Apparel,Topwear,Tshirts,Grey,Fall,Spykar Men Grey Printed T-shirt,29
12912,Men,Apparel,Topwear,Shirts,White,Fall,Spykar Men Grey Grafitti White Shirts,29
50995,Women,Apparel,Innerwear,Bra,Pink,Summer,Enamor Trendies Pink Striped Full-Coverage Bra EB37,52
2699,Girls,Apparel,Dress,Dresses,Pink,Summer,Disney Kids Girls Disney girl pink pooh top Kidswear,33
9271,Men,Apparel,Topwear,Shirts,Brown,Fall,John Miller Men Stripes Grey White Shirts,28
18626,Men,Apparel,Topwear,Tshirts,Grey,Fall,Puma Men MC II Grey Tshirts,59
51847,Women,Apparel,Innerwear,Bra,Grey,Summer,Bwitch Grey  Bra,45
49084,Women,Personal Care,Nails,Nail Polish,Brown,Spring,Deborah Shine Tech Nail Polish 16,37
30870,Women,Apparel,Topwear,Kurtas,Orange,Summer,Fabindia Women Printed Beige Kurta,55
6239,Women,Apparel,Topwear,Tshirts,Grey,Summer,Lee Women's Wild Grey T-shirt,41
45649,Men,Apparel,Innerwear,Briefs,White,Summer,Park Avenue Men White Swank Briefs,32
52438,Women,Apparel,Loungewear and Nightwear,Nightdress,Pink,Winter,Red Rose Pink & White Nightdress,31
39909,Men,Footwear,Shoes,Sports Shoes,Orange,Summer,ADIDAS Men Orange F10 Sports Shoes,47
20018,Men,Apparel,Topwear,Shirts,Black,Fall,United Colors of Benetton Men Black Check Shirt,34
57976,Women,Apparel,Saree,Sarees,Pink,Summer,Prafful Pink Printed Sari,48
36941,Men,Accessories,Watches,Watches,White,Winter,Fossil Men Quartz White Dial Chronograph Watch CH2696,40
56098,Women,Personal Care,Lips,Lip Gloss,Orange,Spring,Colorbar Star Arabian Nights Lip Gloss 06,31
39135,Women,Apparel,Apparel Set,Kurta Sets,Brown,Summer,Aneri Women Printed Brown Salwar Suit,36
8165,Men,Apparel,Topwear,Shirts,Purple,Summer,Highlander Men Purple Checked Hale Slim Fit Shirt,52
31358,Men,Apparel,Topwear,Tshirts,Brown,Fall,Locomotive Brown Printed T-Shirt,38
19532,Men,Apparel,Topwear,Sweaters,Red,Summer,United Colors of Benetton Men Solid Red Sweater,44
7911,Men,Apparel,Topwear,Tshirts,Grey,Fall,Proline Men Grey & Yellow Striped Polo T-shirt,46
28275,Men,Personal Care,Fragrance,Deodorant,Grey,Spring,United Colors of Benetton Men Deo,44
8959,Men,Footwear,Shoes,Formal Shoes,Black,Summer,Provogue Men Black Shoe,66
8357,Boys,Apparel,Topwear,Tshirts,Green,Fall,Doodle Boy's End Is Just Begining Green Kidswear,49
49070,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,Flying Machine Men Blue Shoes,40
28047,Men,Apparel,Innerwear,Briefs,Red,Summer,Jockey ELANCE Men Red  Elance Brief 1008,23
16748,Women,Accessories,Bags,Clutches,Black,Winter,Spice Art Women Beaded Fan Flap Black Clutch,38
31956,Men,Footwear,Shoes,Sports Shoes,Black,Summer,Nike Men Air Ring Leader Low Black Sports Shoes,50
5448,Men,Apparel,Topwear,Tshirts,White,Summer,Nike Men's Training White Blue T-shirt,43
58330,Men,Footwear,Flip Flops,Flip Flops,Brown,Summer,Lotto Men Brown Flip Flops,46
57378,Women,Apparel,Innerwear,Briefs,Pink,Winter,Amante Women Pink Briefs PFCL05,37
19364,Men,Footwear,Shoes,Casual Shoes,Black,Winter,Redtape Men Calcullas Black Casual Shoes,44
22925,Unisex,Accessories,Watches,Watches,Black,Winter,Fastrack Unisex Black Dial Watch 9912PP05,40
2209,Men,Apparel,Topwear,Tshirts,White,Fall,Adidas Men 3 Stripe White Polo T-shirt,45
34840,Women,Footwear,Shoes,Sports Shoes,Navy Blue,Summer,ADIDAS Women Navy Blue Sports Shoes,44
55877,Women,Personal Care,Nails,Nail Polish,Purple,Spring,Colorbar Exclusive Nail Lacquer 71,35
28423,Men,Accessories,Eyewear,Sunglasses,Red,Winter,Idee Men Red Sunglasses,49
43912,Women,Apparel,Bottomwear,Trousers,Black,Summer,Femella Women Black Trousers,29
59686,Women,Apparel,Innerwear,Briefs,Purple,Summer,Avirate Purple Boyshort Brief,71
11935,Men,Footwear,Sandal,Sandals,Black,Summer,Ganuchi Men Casual Black Slipper,36
5810,Women,Apparel,Topwear,Tshirts,White,Summer,Puma Women's Move Graphic Logo White T-shirt,40
33259,Boys,Apparel,Bottomwear,Shorts,Blue,Summer,Gini & Jony Boys Blue Shorts,41
39763,Women,Apparel,Bottomwear,Trousers,Grey,Fall,Arrow Woman Grey Trousers,43
14649,Men,Apparel,Topwear,Tshirts,Green,Fall,Probase Men Face Print Green Tshirts,30
33857,Men,Footwear,Shoes,Casual Shoes,Black,Summer,Puma Men Court Attaque Black Shoes,30
38483,Women,Accessories,Belts,Belts,White,Summer,Baggit Women White Belt,30
40599,Women,Apparel,Topwear,Kurtis,Brown,Summer,Aurelia Women Brown Kurti,63
8501,Women,Apparel,Bottomwear,Skirts,Blue,Fall,Forever New Women Blue Skirt,64
49626,Women,Apparel,Topwear,Tunics,White,Summer,Mineral Women White Tunic,46
7549,Men,Apparel,Bottomwear,Track Pants,Black,Summer,Nike Men Essenti Black Track Pant,66
28611,Men,Apparel,Bottomwear,Shorts,Black,Summer,Nike Men Fly Black Shorts,43
2807,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,iD Men's Casual Leather Brown Funky Shoe,31
15106,Women,Apparel,Topwear,Kurtis,Green,Fall,Mother Earth Women Stripes Green Kurtis,54
4551,Men,Footwear,Shoes,Sports Shoes,Black,Summer,Nike Men's T-Lite 9 Leat Black Shoe,50
45676,Men,Personal Care,Fragrance,Perfume and Body Mist,colorlessness,Spring,Tabac Original Edc Men Perfume,33
5483,Men,Footwear,Shoes,Sports Shoes,Black,Summer,Nike Men's Nike Streegato Black Shoe,43
25793,Men,Apparel,Topwear,Suspenders,Maroon,Summer,Arrow Men Maroon Suspenders,29
24641,Men,Accessories,Cufflinks,Cufflinks,Purple,Summer,Reid & Taylor Men Purple Silk Knot Cufflinks,53
40304,Unisex,Footwear,Sandal,Sandals,Blue,Winter,Warner Bros Kids Unisex Blue sandals,36
54536,Men,Footwear,Shoes,Sports Shoes,Grey,Fall,F Sports Men Grey Deen Sports Shoes,21
18619,Men,Apparel,Topwear,Tshirts,White,Fall,Puma Men Team Essential Polo White Tshirts,57
6206,Men,Apparel,Topwear,Tshirts,Pink,Summer,Lee Men's Palm Pink T-shirt,48
47121,Boys,Footwear,Shoes,Casual Shoes,Navy Blue,Winter,Marvel Navy Blue Boys Casual Shoes,30
35501,Men,Footwear,Sandal,Sandals,Black,Summer,Bata Men Macho Black Sandals,32
51044,Women,Apparel,Loungewear and Nightwear,Baby Dolls,Navy Blue,Summer,Enamor Women Navy Blue Baby Doll Nightdress,62
16783,Unisex,Accessories,Watches,Watches,White,Winter,ADIDAS Originals Unisex White Dial Watch ADH2545,50
6808,Women,Footwear,Shoes,Casual Shoes,Yellow,Summer,Timberland Women's Prem Wheat Yellow Shoe,22
54704,Women,Apparel,Apparel Set,Kurta Sets,Beige,Summer,Shree Women Beige and Red Salwar Suit with Dupatta,47
2494,Men,Footwear,Flip Flops,Flip Flops,White,Fall,Numero Uno Men's Casual White Flip Flop,61
49289,Men,Accessories,Socks,Socks,Black,Summer,Arrow Men Set of 3 Socks,39
3546,Men,Footwear,Shoes,Casual Shoes,Black,Winter,Skechers Men's Black Lifestyle Shoe,47
47313,Women,Accessories,Wallets,Wallets,Brown,Fall,Baggit Women Brown Jhula Parina Crush Wallet,46
17463,Women,Apparel,Innerwear,Bra,Black,Summer,Beyouty Women Zena BR 01 Black Bra,39
22784,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Deniyo Men Washed Blue Jeans,43
8992,Men,Footwear,Shoes,Casual Shoes,Black,Fall,Puma Men Basket II Takeahike Black Shoes,42
4763,Men,Apparel,Topwear,Tshirts,Blue,Summer,ADIDAS Men's Gym Polo Blue Black T-Shirt,38
38810,Women,Apparel,Topwear,Tops,Grey,Fall,Latin Quarters Women Grey & Black Top,42
44596,Men,Accessories,Belts,Belts,Grey,Summer,Van Heusen Men Grey and Brown Reversible Belt,53
11794,Women,Apparel,Topwear,Kurtas,Green,Fall,Vishudh Women Brown Printed Kurta,55
56053,Women,Personal Care,Lips,Lip Gloss,Brown,Spring,Colorbar Extra Durable Rosette Lip Color 019,50
24473,Men,Footwear,Shoes,Sports Shoes,White,Fall,ADIDAS Men White Falcon Lea Sports Shoes,53
57181,Women,Apparel,Topwear,Tunics,Black,Summer,Elle Women Black Tunic,34
3122,Men,Apparel,Topwear,Tshirts,Brown,Summer,Inkfruit Men's Deployment Light Brown T-shirt,42
51612,Women,Apparel,Bottomwear,Leggings,Grey,Summer,Kraus Jeans Women Grey leggings,34
7582,Men,Apparel,Topwear,Tshirts,White,Summer,Nike Men's As Stacked White T-shirt,45
6450,Men,Footwear,Shoes,Casual Shoes,Black,Summer,Lotto Men's Calcetto Black Shoe,41
23232,Women,Apparel,Topwear,Kurtas,Black,Fall,Aneri Women Geet White and Black Kurta,39
14682,Men,Apparel,Topwear,Tshirts,Turquoise Blue,Fall,Basics Men Turquoise Blue Striped Polo T-shirt,19
4307,Unisex,Apparel,Topwear,Tshirts,Green,Summer,Tantra Kid's Unisex The Matrix Green Kidswear,42
45020,Men,Accessories,Watches,Watches,White,Winter,Maxima Aqua Men White Dial Watch,51
52097,Women,Apparel,Topwear,Tops,Pink,Summer,Myntra Women Pink Top,52
15750,Men,Apparel,Innerwear,Innerwear Vests,Navy Blue,Summer,Facit Men Fitness Ves Navy Blue Innerwear Vests,38
38448,Women,Accessories,Bags,Handbags,Orange,Winter,Baggit Women Orange Handbag,63
24017,Men,Apparel,Topwear,Tshirts,Charcoal,Summer,Locomotive Men Charcoal Printed T-shirt,63
10222,Women,Accessories,Bags,Handbags,Grey,Winter,Murcia Women Zoe Grey Handbags,27
32172,Women,Accessories,Socks,Socks,Lavender,Summer,Playboy Women Lavender Socks,45
53377,Unisex,Accessories,Bags,Messenger Bag,Fluorescent Green,Fall,Puma Unisex Fluorescent Green & Black Bolt LS Messenger Bag,28
4135,Men,Footwear,Shoes,Casual Shoes,Black,Winter,Skechers Men's Sparta Black Brown Shoe,41
45212,Women,Accessories,Watches,Watches,White,Winter,CASIO ENTICER Women White Dial Watch A667,42
10010,Men,Apparel,Topwear,Tshirts,Black,Fall,Nike Men As Showdown F Black T-Shirts,53
40760,Men,Accessories,Bags,Backpacks,Blue,Summer,Quiksilver Men Blue & Black Backpack,54
33292,Men,Apparel,Topwear,Shirts,Black,Summer,Arrow Sport,37
4909,Women,Apparel,Topwear,Tops,Red,Summer,Levis Kids Girl's Darcy Red Kidswear,23
56605,Women,Personal Care,Makeup,Kajal and Eyeliner,Black,Spring,Streetwear Black Eye Liner 01,41
12747,Men,Accessories,Scarves,Scarves,Black,Fall,Timberland Men Solid Black Scarves,50
55080,Women,Personal Care,Makeup,Compact,Skin,Spring,Lakme Pearl Nine to Five Flawless Creme Compact,45
42037,Men,Footwear,Flip Flops,Flip Flops,Orange,Summer,Nike Men Celso Solarsoft Thong Orange Flip Flops,45
3310,Women,Footwear,Shoes,Sports Shoes,White,Spring,Asics Women Gel Cushioning White Pink Lime Shoe,33
17235,Men,Apparel,Topwear,Tshirts,White,Fall,U.S. Polo Assn. Men Solid White  Polo Tshirt,41
6662,Women,Apparel,Topwear,Tshirts,Yellow,Summer,Jealous 21 Women Yellow Basic Top,43
47545,Women,Footwear,Shoes,Flats,Maroon,Winter,Portia Women Maroon & Silver Flats,52
55246,Women,Personal Care,Makeup,Foundation and Primer,Skin,Spring,Lakme Pearl Silk Naturelle Daily Foundation,30
12581,Women,Apparel,Topwear,Tshirts,Blue,Fall,Tantra Women Blue T-shirt,41
13453,Women,Apparel,Topwear,Tunics,Blue,Summer,United Colors of Benetton Women Printed Blue Tunics,26
54394,Women,Accessories,Bags,Handbags,Orange,Summer,Baggit Women Orange Handbag,45
27666,Women,Accessories,Bags,Handbags,Black,Winter,Murcia Women Black & White Bag,30
2004,Men,Apparel,Topwear,Tshirts,Red,Fall,ADIDAS Mens Red T-shirt,33
22314,Women,Apparel,Topwear,Jackets,Black,Fall,Wildcraft Women Solid Black Jacket,31
16121,Men,Accessories,Belts,Belts,Black,Fall,Turtle Men Black Belt,43
46651,Women,Personal Care,Fragrance,Deodorant,Yellow,Spring,Rasasi Women Adorable Deo,33
19955,Men,Apparel,Topwear,Sweaters,Purple,Fall,United Colors Of Benetton Men Purple Sweater,53
7576,Men,Footwear,Shoes,Sports Shoes,White,Summer,Nike Men's Zoom For 3 White Blue Shoe,60
18887,Women,Apparel,Topwear,Shirts,Navy Blue,Fall,Arrow Woman Simona Navy Blue Shirt,50
34271,Women,Apparel,Topwear,Dupatta,Off White,Summer,Fabindia Women Printed Off White & Black Dupatta,43
2838,Men,Apparel,Topwear,Tshirts,Blue,Summer,Mr.Men Men's Mr.Happy Blue T-shirt,36
14676,Men,Apparel,Topwear,Shirts,Brown,Fall,Basics Men Brown Slim Fit Checked Shirt,44
44106,Men,Personal Care,Fragrance,Fragrance Gift Set,Grey,Spring,HUGO Men Fragrance Gift Set,34
5221,Unisex,Accessories,Bags,Laptop Bag,Black,Winter,Wildcraft Unisex Black Solid Laptop Bag,36
36526,Women,Accessories,Belts,Belts,Black,Summer,United Colors of Benetton Women Black Belt,28
33054,Men,Apparel,Topwear,Shirts,Multi,Winter,U.S.Polo Assn. Men Striped Multi Coloured Shirt,47
32186,Men,Footwear,Shoes,Sports Shoes,White,Summer,ADIDAS Men Sprint Speed White Sports Shoes,48
5013,Women,Apparel,Topwear,Tops,White,Summer,Gini and Jony Girl's Peggy White Kidswear,20
20671,Men,Apparel,Topwear,Tshirts,Black,Fall,Classic Polo Men Striped Black Tshirt,46
53383,Women,Footwear,Shoes,Heels,Black,Summer,Puma Women Black Sandals,39
14444,Women,Footwear,Shoes,Heels,Grey,Summer,Enroute Women Casual DK.Grey Wedges,48
36714,Men,Personal Care,Fragrance,Perfume and Body Mist,colorlessness,Spring,Bulgari Men Aqua Pour Homme Perfume,35
33266,Girls,Apparel,Topwear,Tops,Teal,Summer,Gini and Jony Girls Teal Top,57
11136,Men,Accessories,Watches,Watches,Black,Winter,Puma Men Top Flow Red-213 Black Watch,30
25303,Women,Accessories,Wallets,Wallets,Black,Winter,Lino Perros Women Leather Black Wallet,38
26586,Men,Footwear,Shoes,Sports Shoes,White,Summer,Puma Men Esito Vulc Cetto White Sports Shoes,33
55074,Women,Personal Care,Makeup,Kajal and Eyeliner,Sea Green,Spring,Lakme Glide On Aqua Green Eye Color,28
43111,Men,Personal Care,Fragrance,Perfume and Body Mist,colorlessness,Spring,Paris Hilton Men Heir Perfume,28
